Start,End,Latitude_inizio,Latitude_fine,Longitude_inizio,Longitude_fine,Velocità
2025-07-31 09:22:59,2025-07-31 09:23:01.746297600,43.70664333333333,43.70682141984273,10.435885,10.43590253702359,7.491529847150039
2025-07-31 09:23:01.746297600,2025-07-31 09:23:04.229315840,43.70682141984273,43.70697813246493,10.43590253702359,10.435791272529494,7.8472644139421455
2025-07-31 09:23:04.229315840,2025-07-31 09:23:06.435459072,43.70697813246493,43.70705798341573,10.435791272529494,10.4355734706803,8.797842939190325
2025-07-31 09:23:06.435459072,2025-07-31 09:23:08.357816064,43.70705798341573,43.707074403639744,10.4355734706803,10.435327168765287,10.064164539650708
2025-07-31 09:23:08.357816064,2025-07-31 09:23:10.085948928,43.707074403639744,43.70707180991487,10.435327168765287,10.435079060824016,11.279194500247506
2025-07-31 09:23:10.085948928,2025-07-31 09:23:11.748973056,43.70707180991487,43.70708082306314,10.435079060824016,10.434831405764568,11.991990648537463
2025-07-31 09:23:11.748973056,2025-07-31 09:23:13.299204864,43.70708082306314,43.70711014414012,10.434831405764568,10.434586799175799,12.626484026239865
2025-07-31 09:23:13.299204864,2025-07-31 09:23:14.708076544,43.70711014414012,43.70715950318482,10.434586799175799,10.434348446878541,13.725223317956445
2025-07-31 09:23:14.708076544,2025-07-31 09:23:16.019803392,43.70715950318482,43.707226221207556,10.434348446878541,10.434118102060834,14.897029898177834
2025-07-31 09:23:16.019803392,2025-07-31 09:23:17.257929216,43.707226221207556,43.707303432068,10.434118102060834,10.433893949755172,15.807377292069862
2025-07-31 09:23:17.257929216,2025-07-31 09:23:18.452969728,43.707303432068,43.70738186464956,10.433893949755172,10.43367060241542,16.474011206031953
2025-07-31 09:23:18.452969728,2025-07-31 09:23:19.618331904,43.70738186464956,43.70746161656032,10.43367060241542,10.433448153068946,16.977806243029974
2025-07-31 09:23:19.618331904,2025-07-31 09:23:20.753714176,43.70746161656032,43.70754109333078,10.433448153068946,10.433225513340545,17.422743521215395
2025-07-31 09:23:20.753714176,2025-07-31 09:23:21.874733824,43.70754109333078,43.707621022599845,10.433225513340545,10.433003177766325,17.753555441126593
2025-07-31 09:23:21.874733824,2025-07-31 09:23:23.005937408,43.707621022599845,43.7077004354064,10.433003177766325,10.43278048909028,17.75334004808079
2025-07-31 09:23:23.005937408,2025-07-31 09:23:24.123425536,43.7077004354064,43.707781973114265,10.43278048909028,10.432559265372172,17.775034100638987
2025-07-31 09:23:24.123425536,2025-07-31 09:23:25.267616256,43.707781973114265,43.7078620664641,10.432559265372172,10.43233704023719,17.68175298345014
2025-07-31 09:23:25.267616256,2025-07-31 09:23:26.437285888,43.7078620664641,43.70794248572065,10.43233704023719,10.432115039982174,17.268493040104232
2025-07-31 09:23:26.437285888,2025-07-31 09:23:27.639090688,43.70794248572065,43.70802260605083,10.432115039982174,10.431892833360216,16.840651565542366
2025-07-31 09:23:27.639090688,2025-07-31 09:23:28.866016512,43.70802260605083,43.708102957736514,10.431892833360216,10.431670783704014,16.43248252008896
